lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
128,0,130.5,7,8,4,2,0,0,0,0
7,1,146.67,10,29,4,1,2,0,0,1
5,4,0.0,8,24,1,2,0,0,0,1
12,0,117.0,12,15,4,3,0,0,3,1
12,0,80.8,11,16,4,1,0,0,0,1
64,0,139.5,7,12,4,4,0,0,3,0
85,0,103.5,6,30,4,3,0,3,0,0
13,4,174.0,9,14,4,3,1,0,5,1
188,1,90.95,7,4,4,17,7,0,0,0
43,0,66.43,2,23,4,5,0,0,1,0
63,0,116.1,6,17,4,2,0,3,0,0
30,1,126.9,5,21,4,1,0,0,0,1
76,1,79.2,11,11,4,2,0,3,0,1
21,0,85.0,10,4,3,3,0,0,0,1
103,1,94.5,7,14,4,3,2,3,0,1
12,0,112.42,5,30,4,2,1,0,3,0
6,2,169.0,7,11,4,2,1,0,0,1
36,2,243.9,9,16,4,2,0,0,6,1
38,1,152.1,8,10,4,1,0,0,0,1
108,0,90.3,4,13,4,3,0,0,0,1
63,1,103.87,4,25,4,4,1,0,0,1
63,0,125.55,10,20,4,3,0,0,3,0
33,0,127.05,8,15,4,2,1,1,0,0
51,1,96.9,11,27,4,3,2,0,3,1
21,0,105.0,9,1,4,4,0,0,0,1
53,1,149.4,8,6,4,1,0,0,3,1
72,1,168.3,9,6,4,2,0,0,3,1
17,1,60.0,1,30,4,1,1,3,0,1
14,2,167.0,8,1,4,2,1,0,3,1
0,0,95.0,9,16,3,2,0,0,0,1
1,0,81.0,12,14,4,0,1,0,0,1
138,0,96.3,8,29,4,1,1,0,0,1
109,2,80.75,4,25,4,4,1,3,0,1
184,0,152.15,9,4,4,3,2,1,0,0
4,1,104.0,4,16,4,1,1,3,0,1
120,0,121.5,7,14,4,2,0,0,0,0
19,1,78.6,1,26,4,2,0,0,3,1
208,0,90.95,7,31,4,5,2,0,0,0
124,0,74.8,12,4,4,4,2,3,0,0
127,1,101.55,12,27,4,3,0,0,3,0
1,0,70.0,8,11,2,2,0,0,0,0
7,1,78.5,2,11,3,3,0,1,0,1
23,2,169.0,9,24,4,1,1,0,3,1
1,0,90.0,1,24,4,0,1,3,0,1
56,1,62.32,3,6,4,3,2,0,3,1
220,0,108.45,8,14,4,2,2,0,3,0
121,1,129.0,5,2,4,0,1,3,0,1
78,1,158.4,9,18,4,1,2,0,3,1
17,2,97.0,12,28,4,0,1,0,0,1
43,0,68.0,3,25,3,2,1,0,0,1
89,1,119.0,12,22,4,3,2,0,3,1
27,0,65.0,9,16,2,2,0,0,0,1
17,0,79.0,2,20,4,1,2,0,0,1
2,3,0.0,10,6,1,1,0,0,0,1
126,1,90.95,6,28,4,4,0,0,0,1
41,3,151.5,10,11,4,3,0,0,3,1
71,1,79.2,12,8,4,1,0,3,0,1
100,0,221.18,10,24,4,3,1,1,5,0
18,0,79.0,3,25,3,2,0,3,0,1
32,2,149.4,9,15,4,2,0,0,3,1
156,0,121.5,8,23,4,2,0,0,0,0
0,0,92.86,7,3,4,0,1,3,0,1
31,1,225.4,8,25,4,1,0,0,5,1
79,2,79.2,12,9,4,2,1,3,0,1
54,2,146.92,10,9,4,1,2,0,5,1
76,1,93.6,11,22,4,1,0,0,0,1
195,0,126.9,9,28,4,3,0,0,0,0
5,1,215.6,10,13,4,2,0,0,6,1
126,1,123.3,7,8,4,1,0,0,0,1
124,2,130.05,7,17,4,2,2,0,3,1
143,1,246.6,7,8,4,2,0,0,5,0
7,0,88.4,12,13,4,10,4,0,0,1
30,1,75.15,1,15,4,2,0,0,5,1
63,2,109.35,4,26,4,2,0,0,0,1
11,0,129.5,12,30,4,4,0,0,3,1
90,0,46.67,3,28,3,2,1,0,3,1
57,1,141.3,10,29,4,1,2,1,0,0
98,0,130.5,7,4,4,5,1,0,0,0
150,2,135.0,10,3,4,2,1,0,0,1
43,0,150.3,6,30,4,3,0,0,3,0
23,0,65.0,10,15,2,1,0,0,0,1
73,0,62.0,10,28,3,1,0,0,0,1
2,1,149.0,10,15,4,1,0,3,0,1
7,2,91.0,11,16,4,0,1,0,0,1
5,2,114.0,9,8,4,4,0,0,0,1
26,2,159.0,9,17,4,1,0,0,0,1
1,2,159.0,5,2,4,0,1,0,0,1
200,0,90.95,8,29,4,3,1,0,0,0
109,3,131.4,8,11,4,3,1,0,3,1
26,0,116.72,9,3,2,2,2,0,0,1
13,0,173.0,2,9,4,6,2,0,5,1
70,2,121.55,4,4,4,3,1,0,0,1
221,0,60.0,10,17,3,1,2,0,0,1
85,0,71.0,2,3,4,4,1,0,0,1
1,0,66.0,1,5,2,3,0,0,0,1
7,0,83.0,1,4,4,2,1,0,0,1
64,1,106.2,11,3,4,3,1,0,3,0
9,0,86.0,12,16,4,1,0,0,0,1
70,0,87.3,4,2,4,1,2,0,0,0
174,0,214.2,10,29,4,2,2,1,5,0
15,0,216.86,5,29,4,5,2,1,3,0
231,2,96.9,8,23,3,5,2,0,0,1
86,0,73.83,3,23,3,4,1,0,0,1
24,0,99.5,9,7,3,2,1,0,0,1
0,0,65.0,2,2,2,2,0,0,0,1
49,2,116.1,5,8,4,0,2,3,0,1
37,1,78.5,2,14,4,0,2,3,0,1
122,0,105.9,8,21,3,5,3,0,0,1
33,0,64.0,1,25,2,3,1,0,0,1
3,2,84.0,4,7,4,2,0,3,0,1
75,2,150.3,7,2,4,1,1,0,3,1
37,1,67.5,2,15,4,3,1,3,0,1
265,0,83.33,6,24,3,2,1,0,0,1
162,0,96.13,7,20,4,4,0,3,0,0
67,1,29.0,9,6,1,2,2,1,3,1
58,0,159.3,5,18,4,1,0,0,3,0
27,0,65.0,6,29,2,1,0,0,0,1
4,0,98.32,5,15,2,2,2,0,0,1
32,0,70.0,12,27,3,5,1,0,0,1
25,1,149.0,10,5,4,2,0,0,0,1
5,0,95.0,11,7,0,2,1,0,3,0
75,0,67.83,10,20,3,5,1,0,1,1
56,1,207.9,8,13,4,1,2,0,5,1
41,0,171.2,6,28,3,1,0,0,0,1
195,0,109.8,8,30,4,2,0,0,3,0
187,3,108.9,10,7,4,2,1,0,0,1
40,0,114.3,4,17,4,0,2,0,3,0
0,1,129.0,6,17,4,1,0,3,0,1
45,2,151.2,8,30,4,3,0,0,3,1
40,1,102.15,3,23,4,4,0,3,0,0
72,0,97.54,7,27,4,1,0,0,1,1
15,1,142.67,6,21,4,3,0,0,3,1
6,0,138.0,12,30,4,2,0,0,0,1
5,1,136.0,6,11,4,1,0,0,3,1
81,1,152.55,12,7,4,4,0,1,0,1
143,1,101.31,8,31,4,4,1,0,0,1
109,1,182.18,12,8,4,3,0,0,6,1
3,0,81.88,12,6,4,3,0,0,0,1
21,1,117.0,10,8,4,1,0,0,3,0
7,1,134.0,9,9,4,2,2,3,0,1
2,1,160.0,7,7,4,3,1,0,0,1
28,0,90.51,9,3,3,5,2,0,0,1
153,2,130.5,7,23,4,1,1,0,0,0
53,0,79.2,12,15,4,3,0,3,0,1
1,1,105.0,3,8,4,4,0,0,0,1
114,0,76.5,7,11,4,1,2,0,0,0
126,0,86.36,5,2,4,3,1,0,3,1
8,1,111.35,5,25,4,1,0,0,0,1
73,0,38.67,11,26,3,3,0,0,0,1
87,0,118.35,10,23,4,2,2,0,3,0
47,2,58.94,1,31,4,2,2,0,0,1
98,1,79.2,12,2,4,2,0,3,0,1
15,1,84.0,9,8,3,3,0,0,0,1
13,2,109.0,2,13,4,1,2,0,0,1
25,0,91.0,3,18,4,1,0,0,0,0
4,1,124.0,9,4,4,2,0,0,0,1
15,0,97.0,2,5,2,2,1,0,4,1
80,1,95.24,4,28,4,3,0,0,3,1
150,0,96.9,7,8,3,2,1,0,0,1
3,0,65.0,9,27,2,0,2,0,0,1
31,1,111.6,10,2,4,1,0,0,0,0
147,0,78.76,7,18,4,5,1,0,0,0
8,2,170.0,8,16,4,1,0,0,0,1
146,2,132.3,10,19,4,4,1,0,3,0
23,1,78.3,1,28,4,3,1,0,0,1
1,0,92.0,1,3,4,1,2,0,0,1
1,1,88.0,12,5,4,0,1,3,0,1
6,2,106.0,2,12,4,2,1,0,3,1
8,1,72.38,12,6,4,1,0,0,0,1
18,1,111.0,2,11,4,3,0,0,0,1
308,0,71.91,12,29,4,3,2,3,0,0
115,2,68.0,7,10,4,3,2,0,0,0
89,2,137.7,7,17,4,0,1,0,3,1
2,1,111.0,11,22,4,1,0,0,0,1
80,1,106.2,3,25,3,2,2,0,0,1
45,0,159.3,4,30,4,1,1,0,3,0
0,2,90.0,8,5,4,3,0,0,0,1
139,0,151.2,10,8,4,1,2,0,3,0
48,0,85.5,5,30,3,3,1,0,0,1
7,1,66.0,8,5,3,3,0,0,0,1
68,0,76.22,3,29,4,11,4,0,0,0
0,0,106.33,11,27,4,1,2,0,0,1
52,1,88.0,11,5,4,1,0,3,0,1
67,2,151.2,10,17,4,3,1,0,3,1
16,0,95.0,6,16,2,1,0,0,0,1
55,1,60.0,11,18,3,4,0,0,3,1
51,0,123.3,4,14,4,2,0,0,3,0
50,0,80.1,4,2,4,1,0,3,0,0
34,0,81.0,6,19,3,1,2,0,0,0
45,0,75.0,11,10,3,3,0,0,0,1
15,1,73.15,9,5,4,1,1,0,0,1
44,0,187.11,9,15,4,3,1,0,5,0
79,0,150.45,5,16,4,3,1,0,0,0
3,2,113.46,5,29,4,4,2,0,0,1
121,0,113.05,5,14,4,2,2,0,3,0
8,1,205.0,10,21,4,2,0,0,5,1
153,1,123.11,9,8,4,3,1,0,3,0
186,0,112.2,8,3,4,5,2,0,3,0
146,0,100.3,6,1,4,4,0,0,0,0
113,0,38.67,3,20,3,1,2,0,0,1
186,1,79.66,10,6,4,3,2,0,0,1
20,2,105.0,9,14,4,3,1,0,0,1
40,1,136.89,9,27,4,2,0,0,0,0
114,1,85.0,12,1,4,3,1,0,0,0
140,0,177.3,5,7,4,1,0,0,5,0
132,3,179.0,10,21,4,1,0,0,0,1
81,0,73.9,4,3,4,3,2,3,0,0
71,0,101.87,10,7,4,2,2,0,3,0
40,1,75.0,11,2,3,4,0,0,0,1
7,0,75.2,11,24,4,1,0,0,0,1
3,2,81.6,12,12,4,3,1,0,0,1
54,1,118.2,12,30,4,4,1,0,3,1
107,1,109.16,7,9,4,5,2,0,0,1
123,0,139.24,10,21,4,5,2,0,3,1
30,0,85.0,12,3,2,1,0,0,0,1
51,0,121.2,9,24,3,3,0,0,0,1
82,0,80.75,4,11,3,2,1,0,0,1
234,1,103.7,10,25,4,4,0,0,3,0
6,2,138.57,9,20,4,5,2,3,0,1
77,0,88.83,3,23,4,4,0,0,0,0
91,0,65.0,9,14,2,2,0,0,0,1
40,1,134.1,9,10,4,1,1,3,0,1
127,0,127.62,7,1,4,5,2,0,3,0
13,0,75.0,11,21,3,0,1,0,0,1
11,1,109.0,5,7,4,1,2,3,0,1
14,0,95.0,10,14,2,2,0,0,0,1
5,1,95.0,4,18,4,1,1,0,0,1
126,2,106.03,5,4,4,4,0,0,3,1
27,1,135.0,2,27,4,1,1,0,3,1
72,0,149.4,9,12,4,5,2,0,3,1
72,0,75.0,11,24,3,3,0,0,0,1
40,0,155.13,12,31,4,2,2,1,0,0
122,0,85.0,4,15,3,1,0,0,0,1
105,0,90.95,6,26,4,3,2,3,0,1
170,1,105.3,6,27,4,1,1,0,3,0
68,1,108.38,4,24,4,2,2,0,0,0
2,0,65.0,10,18,2,0,2,0,0,1
37,0,67.0,3,13,2,0,1,0,0,1
46,1,59.56,3,12,4,2,2,0,0,1
144,0,75.0,7,1,3,2,1,0,0,0
85,0,87.0,2,13,4,1,0,0,0,0
19,1,118.0,9,6,4,2,0,3,0,1
32,2,197.7,9,24,4,1,2,0,5,1
134,2,85.5,7,3,4,0,2,3,0,1
91,0,105.0,5,4,3,4,0,1,0,1
19,1,81.82,1,1,4,2,1,0,0,1
0,0,74.67,1,2,4,1,0,0,0,1
172,0,94.95,6,2,4,2,0,3,0,0
97,1,135.9,9,10,4,3,2,0,0,1
12,0,72.0,10,4,3,0,1,0,0,1
11,1,75.92,3,1,4,2,0,0,0,1
22,1,194.0,5,21,4,2,2,1,3,1
43,0,153.9,3,1,4,1,0,0,5,0
44,2,148.28,10,14,4,2,2,0,3,1
183,1,102.1,9,21,4,4,0,0,3,0
84,0,126.9,5,16,4,2,1,0,0,0
108,1,97.02,4,27,4,5,2,0,0,1
199,2,168.3,7,23,4,1,2,0,5,0
52,1,108.0,10,2,4,0,2,3,0,0
57,1,79.2,11,1,4,4,0,3,0,1
160,1,85.0,11,20,4,3,2,0,0,0
21,1,58.65,9,10,3,3,1,0,0,1
122,0,94.5,5,17,4,3,0,3,0,1
238,0,86.7,12,31,4,1,2,0,0,0
1,2,121.0,4,22,4,2,1,0,0,1
77,0,107.95,4,16,4,2,2,0,3,0
14,0,95.0,10,26,3,1,0,0,0,1
34,0,48.4,3,3,3,3,2,0,0,1
117,0,86.33,2,29,3,2,1,0,0,1
109,1,216.0,11,8,3,4,0,0,4,0
202,0,94.33,11,2,4,4,0,0,0,0
29,1,128.6,4,1,4,2,1,0,0,1
29,0,85.0,9,17,3,1,1,3,0,0
10,2,164.0,9,11,4,1,2,0,3,1
55,2,168.3,9,28,4,2,0,0,3,1
51,1,154.35,7,9,4,2,2,0,3,1
14,0,75.0,10,5,3,2,1,0,3,1
14,0,95.0,10,14,2,3,0,0,0,1
44,1,134.93,3,20,4,2,2,0,3,1
22,2,95.0,9,3,4,2,0,0,0,1
110,0,84.6,11,28,4,0,1,0,0,1
113,2,137.7,7,12,4,3,0,0,3,1
31,0,66.29,12,3,4,11,5,3,0,0
72,0,84.0,9,18,3,1,0,1,0,1
134,0,124.2,11,13,4,1,2,1,0,0
84,0,66.76,4,12,4,6,2,0,0,0
20,1,91.63,7,19,4,2,0,0,0,1
30,0,116.1,5,21,4,1,0,3,0,0
57,1,94.5,10,22,4,1,0,0,0,1
6,1,156.5,7,3,4,2,2,0,3,1
100,0,102.34,12,26,4,4,1,0,0,0
1,2,158.0,8,9,4,1,0,3,0,1
21,0,63.75,11,21,3,5,1,0,0,1
181,0,85.5,8,27,4,1,2,3,0,0
36,1,125.1,3,23,4,4,2,0,3,0
109,4,118.46,7,6,4,4,2,0,3,1
57,1,136.8,11,17,4,2,0,1,3,0
15,0,80.0,1,26,2,2,0,0,0,1
25,0,96.9,11,25,4,2,2,0,3,0
8,1,135.0,10,20,4,2,0,0,0,1
208,1,81.0,12,27,3,1,0,0,0,1
46,1,122.4,12,29,4,1,0,0,0,1
33,2,77.5,3,5,4,1,2,0,0,1
65,1,68.0,12,4,3,2,2,0,0,1
105,0,110.97,10,28,2,2,1,0,4,1
48,1,149.4,8,1,4,1,1,0,3,0
31,1,90.0,10,26,3,2,1,0,3,1
68,0,121.5,7,24,4,1,2,0,0,0
37,0,126.45,3,24,4,2,0,0,3,1
3,1,135.0,10,16,4,2,2,3,0,1
145,0,80.75,9,19,3,2,1,0,0,1
16,2,194.58,5,6,4,2,2,0,6,1
9,0,95.0,10,30,3,1,0,0,0,1
91,0,103.5,7,3,4,2,2,3,0,1
2,2,108.5,6,12,4,0,2,3,0,1
84,0,89.75,3,24,4,3,1,3,0,1
254,0,73.95,12,30,4,2,2,3,0,0
1,0,142.38,12,17,4,4,2,0,5,1
151,0,136.12,8,4,4,5,2,0,0,0
151,0,103.5,8,13,4,1,1,3,0,0
21,0,157.0,6,1,4,2,0,0,3,0
7,1,145.0,10,15,4,2,0,0,3,1
48,0,112.0,11,3,3,3,1,0,0,1
14,1,114.0,9,15,4,2,0,0,0,1
31,1,69.5,2,6,4,1,2,3,0,1
4,0,72.25,6,12,3,0,2,3,0,1
161,0,126.9,9,15,4,3,1,0,0,0
47,1,93.6,11,25,4,2,0,0,0,1
151,1,72.25,8,5,3,2,1,0,0,1
28,0,85.6,11,11,3,4,0,0,0,1
43,2,99.0,10,15,4,3,1,3,0,1
4,0,109.0,8,1,4,1,1,3,0,0
0,0,0.0,9,8,1,1,0,0,0,1
219,0,86.5,8,10,4,3,0,0,1,0
56,2,119.7,7,3,4,3,2,0,0,1
0,0,149.0,5,9,4,0,1,0,3,1
25,1,160.0,8,3,4,2,0,0,0,1
30,2,198.9,5,6,4,2,1,0,5,1
0,2,95.0,11,14,2,4,1,0,0,1
16,0,142.0,4,14,4,1,0,0,3,0
65,1,113.4,12,30,4,2,0,0,0,1
107,1,130.0,5,7,4,1,2,0,0,0
79,1,87.3,3,28,4,2,1,0,0,1
32,1,0.0,11,15,4,0,0,3,0,1
108,0,82.4,4,18,4,4,1,0,0,0
3,2,133.0,9,21,4,2,1,3,0,1
2,0,124.0,6,22,3,1,0,3,0,1
76,2,116.1,5,16,4,2,1,3,0,1
22,2,96.9,11,17,4,3,1,0,3,1
153,0,96.3,8,26,4,2,2,0,0,0
17,1,61.88,2,13,4,2,2,0,0,1
153,0,186.3,8,19,4,1,0,0,5,0
20,2,88.0,12,25,4,0,2,3,0,1
22,1,90.78,12,8,4,3,2,0,0,1
63,0,71.0,1,19,3,3,0,0,0,1
4,0,65.0,10,6,2,3,0,0,0,1
92,1,76.5,7,31,4,1,0,0,0,0
105,0,65.0,9,28,2,1,0,0,0,1
140,0,80.75,6,15,3,4,0,0,0,1
99,0,76.5,8,21,4,5,2,0,0,0
13,1,85.0,2,18,4,2,0,0,0,1
37,0,120.0,12,28,4,3,0,3,0,0
4,1,0.0,10,14,1,2,0,0,0,1
80,1,93.6,11,19,4,1,2,0,0,1
207,1,106.2,5,4,4,4,0,0,0,0
37,1,119.0,10,27,4,3,0,0,0,1
75,0,99.0,4,17,4,0,2,3,0,1
4,1,101.0,4,7,4,2,0,0,0,1
11,1,136.0,10,4,4,0,2,0,3,1
0,1,109.0,7,29,4,1,0,3,0,1
95,0,68.2,4,11,4,2,1,0,3,1
36,0,68.5,11,18,2,2,1,0,0,0
93,3,96.3,4,12,4,3,0,0,0,1
157,1,121.5,7,14,4,2,0,0,0,0
60,0,116.1,6,1,4,1,0,3,0,0
41,1,116.1,5,9,4,4,1,3,0,0
5,0,131.0,4,21,4,2,0,0,3,0
54,0,121.5,4,30,4,1,1,0,0,0
57,2,126.0,12,9,4,2,0,0,3,1
44,1,74.8,12,2,4,2,2,3,0,1
36,0,159.3,5,14,4,1,1,0,3,0
15,0,76.5,12,8,4,5,2,3,0,1
57,1,128.0,10,17,4,3,1,0,0,1
0,2,122.0,8,27,4,1,0,0,0,1
11,0,122.33,4,29,4,2,1,3,0,0
11,1,126.0,5,8,4,1,2,0,3,1
293,0,68.17,12,25,4,6,4,3,0,0
0,0,65.0,5,4,2,2,0,0,0,1
13,1,129.0,8,23,4,2,0,3,0,0
85,1,167.8,8,3,4,6,2,0,3,1
54,0,47.43,3,1,4,4,0,3,0,0
20,0,76.0,11,1,4,3,0,3,0,1
77,0,113.4,10,19,4,2,0,0,0,0
29,0,100.7,3,6,4,0,2,0,3,0
6,1,109.0,2,4,4,3,1,0,0,0
125,0,87.13,7,3,4,2,2,3,0,0
116,1,90.0,11,17,4,3,0,0,0,1
55,1,97.93,9,2,4,6,2,0,0,1
0,0,88.0,2,15,0,3,1,0,0,1
10,0,65.0,10,18,2,0,1,0,0,1
13,0,80.0,1,31,2,0,2,0,0,1
54,2,168.3,7,25,4,5,1,0,3,1
8,0,64.4,3,9,3,2,0,0,0,1
245,0,80.75,9,28,3,4,0,0,0,1
20,1,231.0,8,6,4,1,0,0,5,1
2,0,169.33,8,15,4,2,1,3,0,1
81,0,134.1,8,1,4,6,3,0,0,0
147,1,6.0,4,4,4,3,1,0,1,1
172,1,96.3,6,27,4,2,1,0,0,1
93,2,105.3,3,25,4,2,1,0,3,0
64,0,137.7,7,25,4,0,1,0,3,1
89,0,186.3,7,21,4,2,0,0,5,0
13,3,231.0,7,9,4,1,0,0,5,1
11,1,69.5,1,20,4,4,0,3,0,1
157,2,120.7,7,6,4,4,0,0,3,0
145,0,36.25,8,29,3,1,2,1,0,1
1,0,104.0,10,30,4,2,0,3,0,1
137,1,118.8,8,19,4,2,0,0,0,1
13,0,119.0,9,7,4,1,0,3,0,0
31,0,168.3,8,7,4,0,2,0,3,1
3,0,110.0,10,23,0,1,2,0,3,1
1,0,92.11,6,12,4,3,2,0,0,1
57,0,111.6,5,18,3,2,0,0,0,1
124,0,94.5,8,8,4,1,2,1,0,0
151,0,80.0,1,19,3,2,0,0,0,1
5,0,47.25,8,15,3,1,2,1,0,1
76,3,168.3,9,15,4,3,0,0,3,1
36,0,92.88,5,22,3,0,2,3,0,0
276,0,106.0,11,28,2,2,1,0,4,0
20,0,67.0,10,13,2,1,0,0,0,1
6,0,108.0,2,5,4,2,0,0,3,1
155,2,137.7,7,17,4,1,2,0,3,0
126,1,134.18,7,18,4,5,2,1,0,1
73,0,72.0,10,28,3,1,0,0,0,1
3,0,65.0,10,19,2,0,1,0,0,1
91,1,52.02,4,1,4,2,2,3,0,1
22,2,0.0,12,8,1,3,0,0,0,1
91,2,132.3,10,20,4,3,0,0,3,0
134,0,80.0,4,16,3,1,2,0,0,1
1,0,55.0,3,15,1,2,0,0,0,1
70,0,94.5,4,23,4,1,1,3,0,0
190,0,130.05,12,26,4,4,1,1,3,1
197,1,72.25,8,24,3,3,0,0,0,1
119,1,83.83,6,26,4,2,2,0,1,1
88,0,58.0,3,12,3,1,1,0,0,1
33,1,80.3,2,5,4,2,1,0,0,1
11,1,120.0,12,30,4,2,0,3,0,1
6,0,78.69,11,17,4,5,2,3,0,0
11,1,161.0,3,24,4,2,0,0,3,1
5,2,162.0,8,16,4,3,2,0,5,1
23,0,127.67,6,21,4,3,0,0,0,0
16,1,103.36,9,27,4,3,0,3,0,1
127,0,97.75,11,19,4,2,2,0,3,0
11,1,129.0,9,25,4,1,2,3,0,1
29,0,84.67,12,30,3,4,2,0,0,1
246,1,81.77,9,8,4,3,0,0,1,0
6,0,100.8,10,11,3,1,2,0,0,1
145,0,69.56,4,29,4,4,2,0,0,1
86,1,90.3,4,5,4,3,0,0,0,1
219,1,152.99,8,30,4,2,0,0,5,0
5,0,110.0,5,24,2,2,0,0,0,0
111,1,189.0,7,23,4,3,2,1,3,1
30,0,85.0,3,13,3,1,2,0,0,1
42,2,142.2,8,30,4,4,0,0,3,1
10,3,120.0,10,29,4,1,2,3,0,1
95,1,37.33,3,22,3,3,0,0,0,1
71,0,105.4,4,27,4,4,0,0,0,1
111,1,168.3,9,17,4,4,2,0,3,1
68,2,105.3,3,19,4,1,2,0,3,1
25,2,186.5,7,18,4,0,1,0,0,1
4,0,98.1,9,26,3,1,1,0,0,0
12,0,38.67,3,28,3,2,1,0,0,0
86,0,73.95,3,20,4,2,2,0,0,1
90,0,81.62,4,21,3,3,0,0,0,1
52,1,84.8,2,18,4,2,0,0,0,1
3,0,77.77,11,2,4,1,1,0,0,1
198,0,72.25,8,25,3,3,2,0,0,1
25,1,100.0,11,1,4,3,0,3,0,1
39,1,57.28,2,10,4,3,0,0,0,1
249,1,86.62,8,27,4,1,1,0,1,0
2,1,92.67,11,20,4,1,2,3,0,1
78,0,105.3,3,25,4,2,1,0,3,0
13,0,91.0,6,23,4,1,0,0,0,1
14,0,111.67,12,26,4,1,2,0,0,1
10,0,156.5,9,3,4,2,2,0,3,0
1,2,111.65,9,20,4,3,2,0,0,1
85,0,165.3,8,22,4,5,1,0,3,1
238,2,95.63,9,3,4,2,2,0,0,1
57,2,137.7,4,21,4,3,0,0,3,1
1,2,78.0,12,14,4,3,0,3,0,1
11,1,143.86,8,13,4,5,2,0,0,1
2,1,89.0,10,19,2,1,0,0,0,1
41,1,78.54,10,14,4,4,0,0,3,1
62,0,68.72,9,20,4,3,2,0,0,1
34,0,71.1,3,14,4,3,1,3,0,1
141,1,129.6,9,14,4,4,0,0,0,1
2,0,103.0,11,9,2,1,0,0,3,0
11,2,141.95,6,1,4,2,0,0,3,1
56,0,168.3,7,30,4,2,2,0,3,0
42,2,88.4,12,11,4,3,2,0,0,1
116,3,143.1,9,18,4,3,2,0,3,1
39,0,192.95,12,28,4,4,0,1,0,1
209,1,90.0,8,27,4,1,1,3,0,0
0,0,147.59,9,16,4,1,0,3,3,1
36,2,168.3,7,14,4,2,0,0,3,1
55,0,168.3,8,16,4,3,0,0,3,0
27,2,106.02,10,5,4,4,1,0,0,1
8,1,95.0,4,29,3,2,1,0,0,1
39,2,135.9,9,12,4,0,1,0,0,1
10,1,152.0,9,17,4,1,0,0,0,1
43,0,126.6,4,27,4,3,0,0,3,1
97,0,89.25,9,3,4,3,0,0,0,1
26,0,140.67,4,27,4,3,0,0,3,0
4,1,0.0,2,15,1,2,1,0,0,1
90,0,150.3,8,16,4,11,4,0,3,0
11,0,87.0,2,14,3,1,2,0,0,1
84,0,89.75,4,29,3,2,1,0,0,1
3,1,132.33,10,23,4,2,1,0,0,1
13,0,65.0,10,19,2,1,1,0,0,1
55,0,149.4,7,27,4,4,0,0,3,0
182,0,114.75,7,30,4,2,2,0,0,0
47,2,83.16,10,2,4,0,2,3,0,1
73,1,84.3,3,17,4,3,0,0,0,0
1,0,0.0,10,22,1,0,0,0,3,1
23,1,130.0,9,8,4,2,0,0,0,1
147,0,99.0,7,11,4,1,1,3,0,1
63,0,80.5,9,4,3,2,0,1,0,1
2,1,119.0,3,22,4,1,0,0,0,1
106,0,108.3,7,11,4,2,1,0,0,0
123,2,116.95,5,22,4,2,2,0,0,1
63,0,168.3,8,9,4,3,0,0,3,1
4,3,122.0,8,17,4,3,1,0,0,1
179,2,112.5,7,27,4,2,0,0,0,0
120,1,85.5,6,27,4,2,1,3,0,1
0,1,155.0,10,13,4,1,0,0,3,1
107,2,152.1,8,20,4,1,2,0,3,1
7,1,52.36,12,15,4,1,0,3,0,1
2,1,151.0,4,29,4,4,2,0,3,1
200,1,96.9,8,9,3,3,0,0,0,0
154,0,118.8,10,16,4,2,2,0,0,0
6,0,105.0,12,6,2,1,0,0,4,1
250,1,128.7,10,24,4,2,1,0,3,0
148,0,114.3,8,7,4,0,1,0,0,0
56,0,139.5,10,17,4,4,1,0,3,0
5,0,64.0,2,2,3,3,0,0,0,1
29,0,100.33,3,12,4,4,2,0,3,1
9,1,148.5,5,10,4,4,0,0,3,1
77,1,115.8,4,18,4,2,1,0,3,1
5,1,95.0,10,4,2,13,6,0,0,0
1,1,153.0,8,9,4,0,2,0,5,1
163,1,99.45,7,7,4,3,1,0,0,1
6,1,152.84,9,20,4,0,2,0,0,1
88,0,116.1,6,10,4,2,1,3,0,0
70,0,166.9,9,15,4,2,0,0,3,0
67,2,219.6,4,30,4,1,1,1,3,1
0,0,98.0,8,7,4,1,0,0,0,1
24,0,79.2,6,13,4,1,1,3,0,1
3,1,136.0,6,10,4,1,0,0,3,1
65,0,118.8,4,16,4,1,0,0,3,0
140,1,82.73,5,25,4,4,1,0,0,1
170,1,103.7,8,25,4,3,2,0,3,0
2,2,110.11,9,15,4,1,0,3,0,1
72,0,75.82,6,26,4,2,2,0,0,1
40,1,67.76,11,18,4,2,1,3,0,1
3,1,83.5,2,25,4,2,0,3,0,1
13,1,130.5,10,29,4,2,2,0,0,0
101,1,105.3,7,25,4,1,1,0,0,0
0,0,79.0,11,29,2,1,0,0,0,1
167,0,90.9,8,26,4,2,1,0,0,0
97,1,103.7,12,12,4,5,2,0,0,1
1,0,126.0,10,1,4,1,0,0,0,1
9,0,65.0,11,11,2,1,0,0,0,1
0,0,145.67,7,6,4,3,0,3,0,1
27,2,187.0,7,23,4,1,0,0,3,1
48,2,158.4,10,17,4,1,1,0,3,1
36,2,159.3,7,20,4,2,0,0,3,1
0,2,155.0,10,7,4,2,0,0,3,1
17,0,171.0,2,23,4,4,0,0,5,1
20,1,74.8,2,8,4,1,1,0,0,1
